seller_id,seller_state,seller_city,orders,avg_delivery_risk_score,late_delivery_rate,total_revenue,total_freight
820cc752a266cdc6c1a1e61dd4583330,PR,maringa,15,6.88,0.1333,2802.8,275.97
46dc3b2cc0980fb8ec44634e21d2718e,RJ,rio de janeiro,500,6.88,0.066,122276.31,11333.31
34d1ca11b242c0fee2c834ae8d788566,MG,congonhas,40,6.86,0.0,13422.24,982.04
0885aaf116795758dfeb5f1032487bcd,SP,ferraz de vasconcelos,25,6.85,0.04,2654.1,513.39
3d2531eccfbde1d7c8db7a3a12fb267a,MG,contagem,10,6.85,0.0,1999.54,213.06
0725b8c0f3f906e58f70cbe76b7c748c,SP,guarulhos,16,6.85,0.375,2330.32,728.69
3ab971ce71839580d2ae5b4e40fe8044,SP,sao paulo,35,6.83,0.0857,4917.0,880.25
ce69a8021d18961dd2a40269b7c2c293,PR,curitiba,18,6.82,0.1111,4718.01,451.89
d379f449f2a3b271bc01c0782020f705,MG,divinopolis,28,6.82,0.0357,4493.96,1096.15
01fd077212124329bac32490e8ef80d9,SP,ribeirao preto / sao paulo,30,6.82,0.0333,1320.0,591.61
f918546be4bec7104d117789ba758b2b,SP,sao paulo,20,6.82,0.2,1483.0,347.15
9b013e03b2ab786505a1d3b5c0756754,SP,vicente de carvalho,169,6.81,0.0592,8861.96,2577.18
058cb5aeb36d7c0fcae20fc85d5e0a59,RJ,rio de janeiro,11,6.81,0.0909,1236.0,747.82
d6b1ce66b035a475f00c017792ff9769,SP,salto,90,6.81,0.0667,12457.4,2032.24
768a86e36ad6aae3d03ee3c6433d61df,SP,sao paulo,16,6.81,0.1875,562.46,167.59
aac29b1b99776be73c3049939652091d,MG,uberlandia,92,6.81,0.0978,6473.78,2541.48
293dee954235e4e4e43f129313625ebe,DF,brasilia,8,6.8,0.0,1778.92,240.3
59cd88080b93f3c18508673122d26169,SP,praia grande,10,6.79,0.2,392.33,175.38
c0098efcf800861dcae589affca31408,SP,ribeirao preto,9,6.79,0.1111,1189.28,187.46
cab85505710c7cb9b720bceb52b01cee,SP,sao paulo,200,6.79,0.025,11095.0,2828.4
7c67e1448b00f6e969d365cea6b010ab,SP,itaquaquecetuba,966,6.78,0.1014,185865.84,50819.94
6eb94e1466490d327a09abf8f3552a50,SP,jundiai,9,6.78,0.1111,1372.95,214.27
32b8764b4ef628b53608fc34011fcc13,SC,lages,36,6.77,0.0833,8969.0,3031.16
cb6c9f5888a7a090c75beaf615925792,ES,vila velha,10,6.77,0.1,749.94,221.24
b9a03475e6447e631b6799ec8274800f,PR,formosa do oeste,10,6.76,0.0,1349.1,294.98
b8bc237ba3788b23da09c0f1f3a3288c,SC,itajai,45,6.75,0.0222,13685.71,1935.45
23c38debaffe4a25a30fdbd9b586a13f,SP,votorantim,40,6.74,0.15,5307.28,804.09
82bd0703a4aefd6b599e5bfdaed378fb,SP,marilia,20,6.74,0.05,2689.28,407.33
5a8e7d5003a1f221f9e1d6e411de7c23,SP,campinas,129,6.74,0.062,10823.89,2548.28
13c2ed7698b3ca92dad49e849219da59,PR,ponta grossa,8,6.74,0.0,498.61,154.68
270297ead4c65a6cd2593960d2af6b21,SP,sao paulo,17,6.74,0.0,9412.6,574.39
165fc07beebdcb6190fba8a06db2a449,PR,maringa,48,6.73,0.125,17526.22,1569.04
8ae520247981aa06bc94abddf5f46d34,SC,navegantes,65,6.72,0.0154,16320.99,1445.35
d03698c2efd04a549382afa6623e27fb,BA,ilheus,18,6.72,0.0556,10046.42,779.36
c864036feaab8c1659f65ea4faebe1da,PR,campo largo,58,6.72,0.0345,10454.2,1845.57
fcb5ace8bcc92f75707dc0f01a27d269,SP,guarulhos,59,6.72,0.0339,8272.14,944.78
198c7ea11960a9844b544d9bcdca860c,MG,jacutinga,25,6.71,0.12,1733.75,491.63
080102cd0a76b09e0dcf55fcacc60e05,MG,belo horizonte,122,6.7,0.041,5667.55,2194.07
538caafddff204241cecbf3a02e6b3cf,SP,sao paulo,8,6.7,0.5,128.4,90.41
2d2322d842118867781fc737e96d59a1,SP,sao paulo,8,6.7,0.125,176.4,104.97
01fdefa7697d26ad920e9e0346d4bd1b,PR,londrina,128,6.7,0.0625,14842.53,2735.32
fa40cc5b934574b62717c68f3d678b6d,SP,sao paulo,301,6.7,0.0631,15823.58,4518.47
382229d1e840115ffe3dbf5ff460e417,RJ,rio de janeiro,44,6.7,0.1136,3997.16,841.91
de722cd6dad950a92b7d4f82673f8833,PE,recife,335,6.7,0.0448,55006.4,9590.93
78c99c6dff4eeae5be99bf635ed21e3f,SP,marilia,31,6.68,0.0968,2150.87,676.46
ccf8813e5a7d6c84d865cd38bfc2b130,SP,taubate,24,6.68,0.0833,2431.5,378.23
1838dd9b8977065acf51d95e0053ea7a,MG,belo horizonte,62,6.68,0.0484,2750.5,1212.79
5160d23075764e18e07c1f4a87fad743,SP,sao bernardo do campo,32,6.67,0.0312,2454.8,486.06
8e2b3afb420011ef0c88c9d5f11ea526,SP,campinas,10,6.65,0.1,1243.6,130.82
2709af9587499e95e803a6498a5a56e9,SP,sao paulo,25,6.64,0.12,1199.46,560.5
ba5daa4041e1f15cdf34b76e3e18a450,SP,sao paulo,15,6.64,0.0,806.8,152.55
cbf09e831b0c11f6f23ffb51004db972,SP,sbc/sp,10,6.64,0.0,1535.2,280.2
c3e1abd72a42fe690fcd89cf5720fe29,SP,mogi guacu,13,6.64,0.0,1798.61,168.97
17ca9b9e9b9ef8fdb529001b49ebb50f,MG,betim,114,6.63,0.0263,9696.78,2363.53
ac3508719a1d8f5b7614b798f70af136,RS,canoas,100,6.63,0.03,12445.24,2967.27
9add47bf45ce8e8c7db6b9cf670b1e09,PR,fazenda rio grande,40,6.62,0.025,4473.64,1079.93
6aa3928696eab49a19a466e665a649fd,RJ,nova iguacu,16,6.62,0.0625,1961.0,305.85
813348c996469b40f2e028d5429d3495,SP,jundiai,172,6.62,0.0523,11103.33,3520.14
6b243f80ed07b10f0e8aa0f21a205f3c,PR,curitiba,78,6.62,0.0385,6298.19,1546.37
eb5b6204dde3a6e03b5f1bb8479f055b,SP,embu guacu,19,6.62,0.0526,452.2,275.13
48436dade18ac8b2bce089ec2a041202,SP,volta redonda,133,6.6,0.0752,11813.2,2836.02
5f26c1408a65b42a7224cd463bdf3292,PR,arapongas,10,6.6,0.0,1139.8,217.29
2199e7fe213c16213bf5d6a7eadc9a5d,SP,registro,24,6.59,0.0417,3767.29,541.81
1b8356dabde1d35e17cef975c3f82730,SP,sao paulo,55,6.59,0.0182,3366.4,970.23
5cf13accae3222c70a9cac40818ae839,MG,patos de minas,146,6.58,0.0342,14401.65,3056.98
10076e5788b8ee532724bcd460baf762,SP,batatais,22,6.58,0.0455,797.48,365.26
c26a2be5b53b7db6b276280da212a779,RJ,nova friburgo,13,6.57,0.0,7482.0,806.85
08084d990eb3f53af056ccbc1730c8a7,SP,sao paulo,11,6.57,0.0,343.4,203.53
42b729f859728f5079499127a9c2ef37,SP,sao paulo,102,6.57,0.0784,4091.06,1286.87
65febd49fd28ec955651299159b1f527,SP,sao paulo,33,6.57,0.0606,4136.71,948.67
257e61d3251fb5efb9daadddbc2cf7ca,PR,apucarana,12,6.56,0.0,7729.0,1077.18
bd697db56ff8e7c9cd1abeb7f72029b2,SP,sao paulo,20,6.56,0.0,2769.8,323.9
138dbe45fc62f1e244378131a6801526,SP,sao paulo,44,6.56,0.0455,1027.06,614.45
eb72802c83dc7547529c9546d1a9b8ef,SP,rio claro,8,6.55,0.0,1063.92,117.71
dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,sao paulo,106,6.54,0.0377,7081.66,1611.82
3d39fbf22a665714baf62fae36029e23,SP,campinas,8,6.52,0.0,2504.2,130.63
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,uba,15,6.51,0.0,4969.71,1148.08
eeb6de78f79159600292e314a77cbd18,SC,lages,82,6.5,0.0366,43510.84,2996.05
21e83881401b92b49fb09a16d3852291,MG,uberlandia,12,6.5,0.0,3109.06,497.03
2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,jaragua do sul,28,6.49,0.0714,1539.79,613.43
c8cc60ffd415254af5d9b9f34f32c369,SP,sorocaba,8,6.48,0.0,722.2,194.03
70c27847eca8195c983ed7e798c56743,RJ,rio de janeiro,76,6.48,0.0921,12133.51,1478.14
f205b1a3ca9a34e0f8a228bae6e4c7b3,RS,cachoeirinha,8,6.46,0.0,1088.0,396.9
3fac58ce0ad699020c7944d53c41329c,SP,sao paulo,8,6.46,0.25,1015.07,149.55
582d4f8675b945722eda7c0cb61ba4c7,SP,bertioga,57,6.46,0.0175,5239.43,1164.14
d91fb3b7d041e83b64a00a3edfb37e4f,SP,praia grande,524,6.44,0.063,39926.39,9058.06
a7f13822ceb966b076af67121f87b063,SP,itaquaquecetuba,73,6.43,0.0685,12017.69,2962.74
25c5c91f63607446a97b143d2d535d31,MG,itauna,153,6.43,0.0719,54584.08,7258.61
4978a02ea9c8be7a9b5480680f40334e,SP,sao paulo,18,6.42,0.0,2382.51,360.83
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,sao jose do rio preto,55,6.42,0.0,7096.71,1399.97
5b179e9e8cc7ab6fd113a46ca584da81,SP,sao paulo,34,6.41,0.0882,5173.5,665.64
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,curitiba,35,6.41,0.0286,3922.0,999.27
412a4720f3e9431b4afa1476a1acddbe,SP,campinas,21,6.4,0.0476,2058.1,511.06
f7720c4fa8e3aba4546301ab80ea1f1b,PR,curitiba,58,6.38,0.0517,2143.6,1308.84
5b85809efd0d0e4dea1a9544e1280ed9,SP,presidente prudente,12,6.38,0.0,1804.6,292.76
3a490ba60afa30ece0e7d50cfe74a4f0,MG,belo horizonte,8,6.38,0.0,1529.2,165.87
4e06067cc08b3f41d837768d392c3ee3,MG,betim,30,6.38,0.0333,934.72,572.25
53243585a1d6dc2643021fd1853d8905,BA,lauro de freitas,348,6.38,0.0431,217940.44,12856.58
3db66a856d18a9cba7c9241fc5221c50,MG,ponte nova,93,6.37,0.1183,9408.4,2025.11
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,curitiba,47,6.37,0.0213,4283.91,1011.72
2eb70248d66e0e3ef83659f71b244378,SP,campinas,186,6.37,0.1398,38980.72,3095.2
89a51f50b8095ea78d5768f34c13a76f,DF,brasilia,10,6.36,0.0,677.16,177.1
3340ef1913fb70d28420f6ceb685c339,PR,maringa,31,6.36,0.0968,6671.55,744.35
688756f717c462a206ad854c5027a64a,SP,guarulhos,75,6.36,0.0933,5985.5,1808.19
2b1a40c1daabc6ca280c4b815c101841,MG,divinopolis,22,6.36,0.0455,12342.6,1833.14
cac876b37d3abcd6bd76caca30277996,PR,cascavel,26,6.35,0.0385,2149.87,700.43
0afccdb8a34ee5c79f7c06faf2b4d56e,MG,uberlandia,24,6.35,0.0833,1185.6,371.49
2138ccb85b11a4ec1e37afbd1c8eda1f,SP,sao paulo,380,6.35,0.0553,11977.08,5904.71
3f8034bfc6b8b4135534975d49f04c63,PR,curitiba,11,6.35,0.0,1273.9,249.03
404e1ba01358af4cd63f679b2c4d1fa1,MG,juiz de fora,8,6.34,0.0,373.9,177.83
1b4c3a6f53068f0b6944d2d005c9fc89,SC,sao ludgero,111,6.34,0.0631,14773.48,3047.84
d7485b33791774c36108f8c69602d48d,PR,curitiba,10,6.34,0.1,579.82,248.83
9e6229250fedbe05838fef417b74e7fb,SP,mirandopolis,71,6.34,0.0423,13043.18,1863.71
53e4c6e0f4312d4d2107a8c9cddf45cd,SP,pedreira,454,6.34,0.0551,29673.89,9740.17
b372ee768ed69e46ca8cdbd267aa7a38,SP,sao jose do rio preto,63,6.34,0.0,12630.0,1183.84
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,jacarei,37,6.33,0.027,5909.15,760.17
c840d3fdbba0790404fdae73d253b253,PR,curitiba,9,6.33,0.0,4522.28,359.65
671585f5a2af58b6e276bc01003c0d2b,PR,curitiba,27,6.33,0.0,1244.0,448.11
0bae85eb84b9fb3bd773911e89288d54,SP,itajai,131,6.33,0.0076,7363.02,2795.05
7722b1df1b0e383e000397b2c11e3e19,SP,sao bernardo do campo,131,6.32,0.0305,7529.86,2125.17
a5cba26a62b8b4d0145b68b841e62e7f,PR,campo mourao,53,6.32,0.0189,14438.84,1346.93
128639473a139ac0f3e5f5ade55873a5,PR,maringa,525,6.31,0.0629,11917.53,9820.24
80e6699fe29150b372a0c8a1ebf7dcc8,PR,pinhais,95,6.3,0.0421,11030.65,2643.4
1acde099eb406aa220b1169b188b42da,SP,sao paulo,9,6.3,0.0,311.1,147.4
c1ed9e3daf6154542826a6996af0fb8c,SC,itajai,8,6.29,0.125,757.5,292.57
6288c69c4ce638e59925e59193f98b16,SP,santo andre,20,6.29,0.05,4196.8,270.21
2b3e4a2a3ea8e01938cabda2a3e5cc79,SP,sao paulo,51,6.28,0.0,22448.2,905.74
e882b2a25a10b9c057cc49695f222c19,RJ,teresopolis,57,6.28,0.0,51057.54,2856.22
83645b1645cdee8953ee54c29ceed564,PR,santa terezinha de itaipu,14,6.27,0.0,978.9,266.2
7dc8c42cc750eeafea6c85712ffee9bf,SP,sao paulo,40,6.26,0.05,6360.68,1024.78
001cca7ae9ae17fb1caed9dfb1094831,ES,cariacica,194,6.25,0.067,24347.13,8621.24
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,sao paulo,139,6.24,0.0216,6426.97,2458.08
bb135baca94c82fcb731335ad5b04a03,SP,sao paulo,16,6.22,0.0,930.9,429.33
d12c926d74ceff0a90a21184466ce161,SP,sao paulo,74,6.2,0.0135,3760.58,1219.79
55dedd83e501d8248880557d9073cbfd,RJ,rio de janeiro,8,6.2,0.0,1175.3,126.62
b127efdabeffb5d559349c7b172eb75d,SP,sao paulo,8,6.2,0.125,357.3,139.85
870d0118f7a9d85960f29ad89d5d989a,MG,pocos de caldas,43,6.2,0.0465,3052.31,1213.16
334cab711dee080b079fa5779b584783,SP,santo andre,10,6.2,0.0,822.0,293.04
5c243662ce92d84573bfaff24c3e3700,SP,sao paulo,98,6.19,0.0306,32862.02,1775.64
8c16d1f32a54d92897cc437244442e1b,SC,blumenau,107,6.19,0.0093,5607.8,2101.02
3a734b715d333a2588a3d54a0c9b8746,SP,osasco,14,6.19,0.0714,2052.52,319.66
1690cada046eb7e92c12f98b1f8a8167,SP,sao paulo,10,6.19,0.1,1760.0,232.91
6b9b80d53ba3676eafe60268a810b5a1,SP,belo horizonte,9,6.18,0.0,783.7,157.51
5058e8c1e82653974541e83690655b4a,SP,itaquaquecetuba,61,6.17,0.1311,9874.27,3162.81
ae45df84722b1d15c5f32b23a095746c,SP,sao paulo,9,6.17,0.0,901.83,163.66
402916f742e5c740cc751493d9cf5053,MG,guanhaes,9,6.17,0.0,1252.0,226.43
a3a38f4affed601eb87a97788c949667,SC,joinville,248,6.16,0.0484,26297.32,5117.33
6b333a05bf188ef3e1f1662a86bd9855,DF,brasilia,12,6.16,0.0833,3990.91,563.97
b8630e1121437d41cb08e3c749c2c2e2,RJ,duque de caxias,12,6.16,0.1667,6988.0,346.1
9bcdfa7b615b3abb9461d9e3ad9886ae,SC,blumenau,14,6.14,0.0714,2126.07,397.72
1771297ac436903d1dd6b0e9279aa505,SP,guarulhos,28,6.14,0.0357,2881.27,585.16
134a288e7de827ec5ec62e3ec9c3a295,SP,sao paulo,9,6.14,0.0,877.45,126.55
30829ded4523ab9224b93bc49a62c95f,RS,parai,18,6.13,0.0556,6911.71,638.0
bf3c6d2a28b2b5501e6c15448982dcc9,SP,sao paulo,35,6.13,0.0286,3956.5,691.65
aafe36600ce604f205b86b5084d3d767,SC,sao jose,128,6.13,0.0469,9268.4,2429.09
e1dc0754bada9ee4cfe9713f22f61292,RJ,duque de caxias,12,6.12,0.0,885.0,264.78
a17f621c590ea0fab3d5d883e1630ec6,SP,sorocaba,62,6.12,0.0806,3028.39,1109.79
75fbb52eda0cbc24f479d3b2fbfa8d3e,GO,goiania,37,6.12,0.0541,1079.29,884.4
985c92cc412091f8529c12d7f23d3fef,MG,sao joao del rei,12,6.12,0.0833,1368.5,238.13
9646c3513289980f17226a2fc4720dbd,SP,sao jose dos campos,69,6.12,0.029,2964.4,1187.83
8931a84a914b3fe9b1ddaa4d704947ca,SP,sao paulo,29,6.12,0.069,4668.3,424.59
afe0067131b73e40875c9b6c10bd2e21,MG,lagoa da prata,45,6.11,0.0444,5040.5,1111.09
f3c38ab652836d21de61fb8314b69182,SP,sao paulo,15,6.11,0.0667,1581.0,247.59
7ade73f1b9b4e965f9009a4c3a7e2c15,SP,bauru,25,6.1,0.0,1796.3,421.22
dace965ca58120f92f8d742a9fa1864b,SP,sao paulo,8,6.1,0.0,1442.0,131.77
02f623a8eb246f3c5f7c2f96462654e6,SP,botucatu,44,6.1,0.0909,6378.0,829.63
18a349e75d307f4b4cc646a691ed4216,SP,sao paulo,109,6.09,0.0642,7607.91,1926.55
744dac408745240a2c2528fb1b6028f3,PR,colombo,78,6.09,0.0128,22561.6,1918.39
e7df4cd29ab5abab70fb0783ddb53987,SP,sao paulo,23,6.08,0.1739,9677.7,418.55
0c8380b62e38e8a1e6adbeba7eb9688c,MG,tres coracoes,177,6.08,0.0565,17468.86,4086.76
b1fecf4da1fa2689bccffa0121953643,MS,campo grande,19,6.08,0.0,3669.64,397.08
0ff83046c3fa22efee8ecf291888b191,RS,caxias do sul,10,6.07,0.0,768.9,254.48
87d3c3aeb3ead335511b3ce315eb341e,SP,sao paulo,15,6.07,0.0667,749.35,213.71
aae3bfea055532c57fb453ed3ec80b30,SP,santo andre,47,6.07,0.0,3028.93,785.02
db4350fd57ae30082dec7acbaacc17f9,SP,sao paulo,133,6.06,0.0376,3446.3,2128.58
5670f4db5b62c43d542e1b2d56b0cf7c,SP,sao paulo,22,6.06,0.0455,6659.09,593.11
1d29dfba02015238dfbe2449a5eaa361,MG,vicosa,12,6.06,0.0833,612.8,177.12
6f892e20a171e98efe17fdb971ff319b,SP,sao paulo,41,6.05,0.0976,6049.0,857.49
951e8cef368f09bb3f3d03c00ca4702c,SP,ibitinga,61,6.05,0.082,4003.2,1342.95
b90e891671cffd9557f33a97dc523645,PR,sao jose dos pinhais,33,6.05,0.0,4329.0,616.48
6bbcb8924baf70b7fe2fe2097e8cd407,SC,blumenau,10,6.04,0.0,2382.5,264.33
0df3984f9dfb3d49ac6366acbd3bbb85,MG,betim,85,6.04,0.0118,9817.48,1518.95
1fe5540d7c1c37a595fefbacd5570d9e,RJ,paraiba do sul,20,6.04,0.05,4537.6,581.15
5b0cc932433fa5184b5b94bfe6bcc256,SP,ibitinga,12,6.03,0.25,1437.8,556.29
95ec4458365c4d11f452ccf538377619,SP,limeira,26,6.03,0.0385,1919.06,449.89
822166ed1e47908f7cfb49946d03c726,RJ,tres rios,66,6.02,0.0152,3839.74,1723.73
9dd59e43f0c9f0553244e8f9c2fb247e,PR,foz do iguacu,10,6.02,0.1,356.3,151.82
49e7217cfe4e427191c378ec626d8737,MG,formiga,12,6.01,0.0,2868.8,352.09
3c010235b7345c92f125d14ee232a76b,PR,mandirituba,15,6.01,0.0,3578.0,427.32
f789d2c4f2c2eb38fc4373e7a4b35264,MG,juiz de fora,40,5.98,0.05,4544.19,817.91
640e21a7d01df7614a3b4923e990d40c,SP,ibitinga,112,5.97,0.0714,7976.76,2503.96
432c37c9dfba871172ec162e20118b8c,DF,brasilia,44,5.97,0.0909,2679.87,934.93
d921b68bf747894be13a97ae52b0f386,MG,formiga,76,5.97,0.0132,15422.8,1752.28
9de4643a8dbde634fe55621059d92273,SC,joinville,71,5.97,0.0423,17382.35,1695.76
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,cuiaba,43,5.97,0.0465,4774.32,1288.09
e63e8bfa530fb16910dd6956e592bb81,SP,guarulhos,41,5.96,0.0488,1460.49,698.93
c70c1b0d8ca86052f45a432a38b73958,SP,hortolandia,258,5.96,0.0853,36068.51,3871.72
ea65d8b58316a6f2362f2a9e4b3e86ad,SP,campinas,9,5.96,0.0,2061.4,230.82
06df0c10d34e459d9672bc77388742eb,PR,maringa,26,5.95,0.1154,9070.0,525.77
5b67882648febfb6e1225e6ad7164f6b,PR,umuarama,26,5.94,0.0385,6888.49,615.75
5a425cc503b39b262a847fd6212bf53b,PR,londrina,14,5.94,0.0714,1340.6,251.28
bf00385a5f7fc1ef39a13c2e9ee50a5f,SP,sao paulo,28,5.94,0.0,855.4,333.85
cca3071e3e9bb7d12640c9fbe2301306,SP,ibitinga,681,5.94,0.0573,63029.02,14097.14
d1582f4043306e6b91afa6a8a884f898,SP,sao paulo,9,5.93,0.1111,990.0,131.92
2dee2ce60de9709b1a24083217181a1f,MT,sinop,54,5.93,0.0185,7784.5,2060.06
1c68394e931a64f90ea236c5ea590300,PR,sarandi,141,5.93,0.0355,25666.65,3045.59
297d5eccd19fa9a83b2630071ff105e4,PR,curitiba,8,5.92,0.0,834.97,141.76
42ef3192a9ff87a22d1867b74b3ee205,SP,santo andre,23,5.92,0.0,1354.09,301.88
99a54764c341d5dc80b4a8fac4eba3fb,SP,sao paulo,44,5.9,0.2045,3660.16,1370.1
5a6a02f419701fc8c605af71d4fc57a4,SP,americana,10,5.89,0.1,600.5,113.91
6fd52c528dcb38be2eea044946b811f8,SP,sao paulo,67,5.89,0.1343,7743.02,1138.56
594f9aaa48e5bf431f011ddc5669b0d5,MG,contagem,37,5.88,0.027,3248.8,887.61
3d5d0dc7073a299e31fa718ce1bc00b6,RJ,rio de janeiro,21,5.87,0.0952,674.8,352.32
ad273c9eb54ecb4532de4bf75bae9e4e,PR,curitiba,9,5.87,0.0,607.89,169.5
373ee4a3a775a733770ca3f790b8b9ac,RJ,rio de janeiro,13,5.86,0.0769,2141.49,290.32
91f848e9f4be368f4318775aac733370,SP,sao paulo,60,5.86,0.0333,5668.61,1193.88
cd6efc47efaabf134f8bdb654e10b4f1,RJ,rio de janeiro,30,5.85,0.1,4031.55,572.41
3f995f07c49d0d55a99d5c54957f7d81,SP,itapecerica da serra,43,5.85,0.0233,3955.7,671.5
92eb0f42c21942b6552362b9b114707d,SP,sao paulo,329,5.84,0.0821,6364.38,4762.6
610f72e407cdd7caaa2f8167b0163fd8,SP,sao paulo,16,5.83,0.125,13621.16,856.1
3586b8580d9c917874e053a1bb37b5ff,SP,araraquara,36,5.82,0.0278,1524.7,827.65
77e4abfd739aed9c46480f90f81c0eb4,DF,brasilia,18,5.82,0.0,3862.79,406.72
5bffbafbb22daf6d3bfc216a46db8708,RJ,nilopolis,21,5.82,0.0,5239.7,454.5
88cf19ec1fc2c58f161aee259d57142c,SP,sao carlos,14,5.81,0.0,1372.97,234.71
8bdd8e3fd58bafa48af76b2c5fd71974,SP,sao paulo,9,5.81,0.1111,1946.84,162.76
da6a60cc8cc724fe51be021ff8be779c,RJ,sao pedro da aldeia,12,5.81,0.0,728.79,255.79
3d8fa2f5b647373c8620330c4e077a9f,SP,sao paulo,42,5.8,0.0238,3570.64,806.42
e8a85b5f3df47be0984c55fd4064dbb4,DF,brasilia,8,5.8,0.125,743.0,222.99
42fa4ee7240e9b8eb4576358ec142ba7,RS,caxias do sul,22,5.8,0.0,3935.6,542.48
0ddefe3c7a032b91f4e25b9c3a08fca1,SP,sao bernardo do campo,9,5.8,0.0,402.9,150.0
87142160b41353c4e5fca2360caf6f92,RS,porto alegre,303,5.79,0.0561,31148.31,7189.87
b1aaae6b66ad3c40f54b389d7ea4bee0,SP,sao paulo,15,5.79,0.0,1199.4,401.14
4736e9d642ef4257cd7622516931eb51,SP,piracicaba,16,5.78,0.0,1078.87,370.9
054694fa03fe82cec4b7551487331d74,SP,itajobi,20,5.77,0.3,8286.1,660.24
6a8a889bde935bafa76d7848782dfaf9,SP,sao paulo,26,5.77,0.0769,900.81,367.81
3c4e0452bff7a2a788179488d3d77032,PR,colombo,32,5.76,0.0312,3746.4,606.12
d2374cbcbb3ca4ab1086534108cc3ab7,SP,ibitinga,496,5.74,0.0605,19850.75,9270.59
cce6ab8d1682639fe45ab70234f1665f,SP,curitiba,61,5.74,0.0492,2442.7,1136.89
7a2d2949aea47fab95fd98d6c9f618b1,PR,curitiba,11,5.73,0.0,1638.99,211.24
59cea8e446d3834393058e7e0666b6fb,PR,maringa,10,5.73,0.0,696.6,204.54
79ed755314cfe6df0daef2c6cd3022cd,SP,rio claro,23,5.72,0.0,3907.5,459.16
9df5750209b83567ec144eb299d7d634,RS,sao leopoldo,11,5.71,0.0909,4917.0,259.3
014d9a685fd57276679edd00e07089e5,PR,maringa,8,5.7,0.0,519.91,139.72
26af45f5dfd967225a832838aa4e24a3,PR,curitiba,9,5.7,0.0,603.2,175.13
e49c26c3edfa46d227d5121a6b6e4d37,PE,brejao,33,5.68,0.0,3604.45,1127.88
5a05a16bb50629ee31afab8a6d4c2674,RS,caxias do sul,14,5.68,0.0714,794.3,281.18
b39d7fe263ef469605dbb32608aee0af,SP,ibitinga,42,5.67,0.0476,5171.09,1178.76
f7496d659ca9fdaf323c0aae84176632,SP,sao paulo,24,5.65,0.0833,4547.77,760.69
daf565f087a52def0fd5c5825b3661bc,SC,brusque,8,5.64,0.125,764.0,268.62
ca3bd7cd9f149df75950150d010fe4a2,SP,sao paulo,68,5.64,0.0441,9333.37,3351.5
41da412d33e8da4f22baf55cb1bde82c,ES,domingos martins,15,5.63,0.0,862.9,374.16
9c0e69c7bf2619675bbadf47b43f655a,SP,sao jose dos campos,147,5.62,0.1088,33829.2,2886.65
916c9de0b5ad957346eeeb12f332687e,PR,curitiba,22,5.62,0.0,5336.5,477.77
8a32e327fe2c1b3511609d81aaf9f042,SP,sao paulo,124,5.62,0.0323,5931.15,2172.72
d1ef48b38baca7e831711c4a0aeb398f,PR,apucarana,28,5.62,0.1071,1509.03,674.17
c84592044b180dec206770c38603814b,SP,sao paulo,14,5.62,0.0,491.94,209.03
c33a5c3c983090c8b78a28e65052a20d,SC,criciuma,8,5.61,0.0,596.1,146.21
e067ad2c1c0b48758eb1b5228bcf7a68,SP,santos,54,5.61,0.0926,5042.55,1005.36
0691148aee60ca47977c187804f935ae,PR,londrina,46,5.61,0.0217,5694.0,1456.5
0b90b6df587eb83608a64ea8b390cf07,PR,maringa,159,5.58,0.0377,28039.44,3495.93
6c177e38df6d3f34182b1f1d427231bf,PR,curitiba,53,5.58,0.0377,8112.89,1002.16
52d76513f0c4d97f3b99570e2c94ee31,RS,novo hamburgo,18,5.58,0.0556,6803.2,789.96
34f563c82a85b99ae9e6d60db5fc2e28,RS,campo bom,8,5.56,0.0,3682.2,345.5
f5b44895715ddfe3087dc414f30268f3,SP,sorocaba,19,5.55,0.0526,378.8,275.64
8daab2245ebdc277c51098d01c5ad8ef,SP,sao paulo,16,5.55,0.0625,1604.59,284.05
d1b9d4be4b6f9ebd85f8acd6745ba612,MG,nova lima,10,5.55,0.0,1040.2,173.2
60562ab00b8054280520d390c8c0045c,SP,sao paulo,17,5.55,0.0,2943.0,304.09
1a3df491d1c4f1589fc2b934ada68bf2,SC,joinville,160,5.55,0.0562,22472.4,4078.23
63a79f5a7eb5cb48a7e5787b141c7993,MG,patos de minas,11,5.55,0.0,896.8,217.41
05ff92fedb5be47920fea08e501238b9,RS,santo angelo,57,5.54,0.0526,21235.98,1747.89
1cbd32d00d01bb8087a5eb088612fd9c,SP,sp / sp,11,5.54,0.0909,1045.47,244.06
a13580f0e8f782b7a543885a0ef99f08,RJ,rio de janeiro,10,5.54,0.2,1304.9,258.78
58f1a6197ed863543e0136bdedb3fce2,MG,conselheiro lafaiete,42,5.54,0.0238,6634.9,1059.12
ffdd9f82b9a447f6f8d4b91554cc7dd3,PR,curitiba,18,5.53,0.0,2101.2,727.46
